ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
20843,HW230759,04/12/2013 11:12:00 PM,087XX S BURLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0424,004,7,46,01A,1199185,1847680,2013,08/17/2015 03:03:40 PM,41.736842677,-87.545825944,"(41.736843, -87.545826)"
20844,HW230943,04/13/2013 09:05:00 AM,042XX W IRVING PARK RD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1731,017,38,16,01A,1147589,1926251,2013,08/17/2015 03:03:40 PM,41.953591941,-87.73284591,"(41.953592, -87.732846)"
20845,HW230945,04/13/2013 03:12:00 AM,033XX W BEACH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1422,014,26,23,01A,1153813,1909439,2013,08/17/2015 03:03:40 PM,41.907336534,-87.710414753,"(41.907337, -87.710415)"
20846,HW231363,04/13/2013 01:35:00 PM,012XX W 97TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,2213,022,21,73,01A,1169703,1840604,2013,08/17/2015 03:03:40 PM,41.718114626,-87.654042694,"(41.718115, -87.654043)"
20847,HW229606,04/12/2013 08:30:00 AM,067XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0831,008,18,66,01A,1156212,1859615,2013,08/17/2015 03:03:40 PM,41.770565416,-87.702945412,"(41.770565, -87.702945)"
20848,HW229411,04/15/2013 01:36:00 PM,025XX W FITCH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,2411,024,50,2,01A,1158028,1947355,2013,08/17/2015 03:03:40 PM,42.011295157,-87.693891803,"(42.011295, -87.693892)"
20849,HW239763,04/19/2013 08:26:00 PM,011XX N MENARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1137483,1906910,2013,08/17/2015 03:03:40 PM,41.9007064,-87.770463805,"(41.900706, -87.770464)"
20850,HW239986,04/20/2013 12:10:00 AM,033XX W IRVING PARK RD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1733,017,35,16,01A,1153213,1926392,2013,08/17/2015 03:03:40 PM,41.95386886,-87.71216765,"(41.953869, -87.712168)"
20851,HW242469,04/22/2013 05:41:00 AM,017XX W 44TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0924,009,12,61,01A,1165536,1875524,2013,08/17/2015 03:03:40 PM,41.814029047,-87.668316029,"(41.814029, -87.668316)"
20852,HW243737,04/22/2013 09:41:00 PM,050XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,0223,002,4,38,01A,1182038,1871588,2013,08/17/2015 03:03:40 PM,41.802861966,-87.607907557,"(41.802862, -87.607908)"
20853,HW246147,04/24/2013 06:55:00 PM,118XX S HARVARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0522,005,34,53,01A,1176084,1826387,2013,08/17/2015 03:03:40 PM,41.678960565,-87.631096132,"(41.678961, -87.631096)"
20854,HW248197,04/26/2013 09:29:00 AM,006XX W 117TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0524,005,34,53,01A,1173947,1827430,2013,08/17/2015 03:03:40 PM,41.681870253,-87.638887613,"(41.68187, -87.638888)"
20855,HW241765,04/25/2013 04:30:00 PM,001XX W 91ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0634,006,21,49,01A,1177041,1844628,2013,08/17/2015 03:03:40 PM,41.728994992,-87.627045546,"(41.728995, -87.627046)"
20856,HW251024,04/28/2013 06:35:00 AM,025XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,CLUB,false,false,1423,014,26,24,01A,1159413,1907896,2013,08/17/2015 03:03:40 PM,41.902988981,-87.689885947,"(41.902989, -87.689886)"
20857,HW253509,04/30/2013 12:16:00 AM,052XX S HARPER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0234,002,4,41,01A,1187166,1870931,2013,08/17/2015 03:03:40 PM,41.800938808,-87.589121997,"(41.800939, -87.589122)"
20858,HW254848,04/30/2013 11:13:00 PM,013XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,1232,012,25,28,01A,1170120,1893901,2013,08/17/2015 03:03:40 PM,41.864358624,-87.650966,"(41.864359, -87.650966)"
20860,HW254937,05/01/2013 12:53:00 AM,068XX S CORNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0332,003,5,43,01A,1188385,1859873,2013,08/17/2015 03:03:40 PM,41.770565763,-87.585004532,"(41.770566, -87.585005)"
20861,HW205270,04/30/2013 04:42:00 AM,005XX E 82ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0631,006,6,44,01A,1181119,1850744,2013,08/17/2015 03:03:40 PM,41.745685214,-87.611919162,"(41.745685, -87.611919)"
20862,HW257760,05/02/2013 08:30:00 PM,003XX E KENSINGTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,false,false,0532,005,9,53,01A,1180413,1828251,2013,08/17/2015 03:03:40 PM,41.683977738,-87.61519349,"(41.683978, -87.615193)"
20863,HW260281,05/04/2013 04:47:00 PM,072XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,false,false,0735,007,17,67,01A,1166934,1856782,2013,08/17/2015 03:03:40 PM,41.762568912,-87.663723461,"(41.762569, -87.663723)"
20864,HW263380,05/06/2013 10:11:00 PM,050XX W BELDEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,2522,025,31,19,01A,1142490,1914827,2013,08/17/2015 03:03:40 PM,41.922339893,-87.751875394,"(41.92234, -87.751875)"
20866,HW264918,05/07/2013 11:49:00 PM,047XX S PRAIRIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0224,002,3,38,01A,1178842,1873586,2013,08/17/2015 03:03:40 PM,41.808418076,-87.619567769,"(41.808418, -87.619568)"
20868,HW266217,05/08/2013 08:29:00 PM,102XX S GREEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2232,022,34,73,01A,1172455,1837004,2013,08/17/2015 03:03:40 PM,41.708175671,-87.644068718,"(41.708176, -87.644069)"
20869,HW270769,05/12/2013 03:55:00 AM,028XX E 76TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0421,004,7,43,01A,1196609,1855785,2013,08/17/2015 03:03:40 PM,41.759147704,-87.554994786,"(41.759148, -87.554995)"
20870,HW270870,05/12/2013 07:40:00 AM,078XX S EUCLID AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0414,004,8,43,01A,1190563,1853359,2013,08/17/2015 03:03:40 PM,41.752638525,-87.577230849,"(41.752639, -87.577231)"
20871,HW271299,05/12/2013 03:57:00 PM,065XX S GREEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0723,007,16,68,01A,1171764,1861413,2013,08/17/2015 03:03:40 PM,41.775172399,-87.645885129,"(41.775172, -87.645885)"
20872,HW271455,05/13/2013 04:15:00 PM,017XX W 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0611,006,21,71,01A,1166302,1852315,2013,08/17/2015 03:03:40 PM,41.750324322,-87.666166809,"(41.750324, -87.666167)"
20873,HW272861,05/13/2013 07:02:00 PM,004XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,false,false,0624,006,6,44,01A,1180715,1852731,2013,08/17/2015 03:03:40 PM,41.751147049,-87.613338558,"(41.751147, -87.613339)"
20874,HW273156,05/14/2013 01:00:00 AM,002XX W 93RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0634,006,21,49,01A,1176426,1843311,2013,08/17/2015 03:03:40 PM,41.725394797,-87.629337885,"(41.725395, -87.629338)"
20875,HW274710,05/14/2013 11:15:00 PM,077XX S DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0611,006,18,71,01A,1164371,1853286,2013,08/17/2015 03:03:40 PM,41.753029757,-87.673215596,"(41.75303, -87.673216)"
20876,HW274830,05/15/2013 01:29:00 AM,063XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0724,007,16,68,01A,1169741,1862672,2013,08/17/2015 03:03:40 PM,41.778671384,-87.653264678,"(41.778671, -87.653265)"
20878,HW277740,05/16/2013 09:35:00 PM,086XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0614,006,21,71,01A,1167177,1847510,2013,08/17/2015 03:03:40 PM,41.737120051,-87.663097547,"(41.73712, -87.663098)"
20879,HW279126,05/17/2013 08:00:00 PM,077XX S LANGLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0624,006,6,69,01A,1182234,1853915,2013,08/17/2015 03:03:40 PM,41.754361055,-87.607735643,"(41.754361, -87.607736)"
20880,HW279192,05/17/2013 08:38:00 PM,002XX N MAYFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1512,015,29,25,01A,1137120,1901058,2013,08/17/2015 03:03:40 PM,41.884654292,-87.771937787,"(41.884654, -87.771938)"
20881,HW279597,05/18/2013 04:15:00 AM,048XX W IOWA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1531,015,37,25,01A,1143960,1905539,2013,08/17/2015 03:03:40 PM,41.896825143,-87.746707507,"(41.896825, -87.746708)"
20882,HW280661,05/19/2013 01:46:00 AM,068XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0723,007,6,68,01A,1173318,1859639,2013,08/17/2015 03:03:40 PM,41.770270107,-87.640240794,"(41.77027, -87.640241)"
20883,HW280946,05/19/2013 08:05:00 AM,003XX S CICERO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,015,24,25,01A,1144444,1898038,2013,08/17/2015 03:03:40 PM,41.876232421,-87.745118678,"(41.876232, -87.745119)"
20884,HW282138,05/19/2013 10:55:00 PM,031XX N KIMBALL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1412,014,35,21,01A,1153178,1920660,2013,08/17/2015 03:03:40 PM,41.938140531,-87.712448951,"(41.938141, -87.712449)"
20885,HW283616,05/20/2013 11:41:00 PM,031XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0211,002,4,35,01A,1180417,1884081,2013,08/17/2015 03:03:40 PM,41.837181118,-87.613468578,"(41.837181, -87.613469)"
20886,HW284829,05/21/2013 05:35:00 PM,043XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,true,false,0924,009,12,61,01A,1165735,1875956,2013,08/17/2015 03:03:40 PM,41.815210275,-87.667573802,"(41.81521, -87.667574)"
20887,HW282261,05/22/2013 01:01:00 PM,049XX N WHIPPLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1713,017,33,14,01A,1155151,1932601,2013,08/17/2015 03:03:40 PM,41.970867968,-87.704875903,"(41.970868, -87.704876)"
20888,HW286248,05/22/2013 03:21:00 PM,071XX S OAKLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0832,008,18,66,01A,1162304,1857322,2013,08/17/2015 03:03:40 PM,41.764148399,-87.680678169,"(41.764148, -87.680678)"
20889,HW286248,05/22/2013 03:21:00 PM,071XX S OAKLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0832,008,18,66,01A,1162304,1857322,2013,08/17/2015 03:03:40 PM,41.764148399,-87.680678169,"(41.764148, -87.680678)"
20890,HW287201,05/23/2013 10:01:00 AM,019XX S SPAULDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1024,010,24,29,01A,1154671,1890269,2013,08/17/2015 03:03:40 PM,41.85471497,-87.707776218,"(41.854715, -87.707776)"
20891,HW289762,05/24/2013 10:59:00 PM,004XX N CENTRAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1523,015,28,25,01A,1138962,1902402,2013,08/17/2015 03:03:40 PM,41.888309133,-87.765140918,"(41.888309, -87.765141)"
20892,HW289806,05/24/2013 11:46:00 PM,011XX N LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1151502,1907355,2013,08/17/2015 03:03:40 PM,41.901663577,-87.718958959,"(41.901664, -87.718959)"
20893,HW289910,05/25/2013 01:48:00 AM,014XX E 52ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0234,002,4,41,01A,1186917,1870950,2013,08/17/2015 03:03:40 PM,41.800996858,-87.590034549,"(41.800997, -87.590035)"
20894,HW290928,05/25/2013 09:21:00 PM,073XX S DANTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0324,003,5,43,01A,1187144,1856537,2013,08/17/2015 03:03:40 PM,41.761441022,-87.589659211,"(41.761441, -87.589659)"
20895,HW279403,05/25/2013 12:10:00 PM,012XX S KOLIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1147576,1894155,2013,08/17/2015 03:03:40 PM,41.865517528,-87.733718513,"(41.865518, -87.733719)"
20896,HW291146,05/26/2013 02:50:00 AM,010XX N NORTH BRANCH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1822,018,32,8,01A,1170115,1907039,2013,08/17/2015 03:03:40 PM,41.90041032,-87.650600669,"(41.90041, -87.650601)"
20898,HW294080,05/28/2013 03:07:00 PM,116XX S VINCENNES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2212,022,34,75,01A,1165731,1827604,2013,08/17/2015 03:03:40 PM,41.682525534,-87.668957971,"(41.682526, -87.668958)"
20899,HW295351,05/29/2013 01:08:00 PM,121XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0523,005,34,53,01A,1173184,1824439,2013,08/17/2015 03:03:40 PM,41.673679306,-87.641768497,"(41.673679, -87.641768)"
20900,HW295447,05/29/2013 03:11:00 PM,000XX W 107TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0512,005,34,49,01A,1177693,1834013,2013,08/17/2015 03:03:40 PM,41.699851294,-87.624977038,"(41.699851, -87.624977)"
20901,HW295883,05/29/2013 08:07:00 PM,010XX W 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0612,006,17,68,01A,1170531,1855013,2013,08/17/2015 03:03:40 PM,41.757636956,-87.65059137,"(41.757637, -87.650591)"
20902,HW296241,05/30/2013 01:43:00 AM,017XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0414,004,8,46,01A,1189174,1852942,2013,08/17/2015 03:03:40 PM,41.751527624,-87.582334217,"(41.751528, -87.582334)"
20903,HW295908,05/30/2013 06:37:00 AM,070XX S NORMAL BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0732,007,6,68,01A,1174164,1858268,2013,08/17/2015 03:03:40 PM,41.766489174,-87.637180391,"(41.766489, -87.63718)"
20904,HW296686,05/30/2013 10:30:00 AM,052XX N LINCOLN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,MOTEL,true,false,2011,020,40,4,01A,1158514,1934867,2013,08/17/2015 03:03:40 PM,41.977017622,-87.692447486,"(41.977018, -87.692447)"
20905,HW296830,05/30/2013 01:15:00 PM,017XX W 85TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0614,006,18,71,01A,1166349,1848332,2013,08/17/2015 03:03:40 PM,41.739393395,-87.666107752,"(41.739393, -87.666108)"
20906,HW299134,05/31/2013 11:53:00 PM,084XX S CONSTANCE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0412,004,8,45,01A,1189992,1849440,2013,08/17/2015 03:03:40 PM,41.741898182,-87.579449121,"(41.741898, -87.579449)"
20907,HW302389,06/03/2013 12:38:00 PM,068XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0322,003,20,69,01A,1180102,1859624,2013,08/17/2015 03:03:40 PM,41.770076236,-87.615374061,"(41.770076, -87.615374)"
20909,HW304016,06/04/2013 01:35:00 PM,043XX S OAKLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0924,009,12,61,01A,1161759,1875786,2013,08/17/2015 03:03:40 PM,41.814827379,-87.682163166,"(41.814827, -87.682163)"
20910,HW305567,06/05/2013 06:09:00 PM,004XX W 115TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0522,005,34,53,01A,1175605,1828657,2013,08/17/2015 03:03:40 PM,41.685200497,-87.632781893,"(41.6852, -87.632782)"
20911,HW305954,06/05/2013 06:27:00 PM,051XX S WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0923,009,14,63,01A,1159240,1870573,2013,08/17/2015 03:03:40 PM,41.800574249,-87.691546042,"(41.800574, -87.691546)"
20912,HW307735,06/06/2013 10:36:00 PM,063XX S FRANCISCO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0823,008,15,66,01A,1158139,1862403,2013,08/17/2015 03:03:40 PM,41.77817712,-87.695805967,"(41.778177, -87.695806)"
20913,HW309299,06/08/2013 12:25:00 AM,034XX W LAKE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1123,011,28,27,01A,1153413,1901184,2013,08/17/2015 03:03:40 PM,41.884691979,-87.712103707,"(41.884692, -87.712104)"
20915,HW312196,06/10/2013 09:52:00 AM,011XX E 81ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,true,true,0411,004,8,45,01A,1185233,1851521,2013,08/17/2015 03:03:40 PM,41.747721745,-87.596820484,"(41.747722, -87.59682)"
20916,HW312816,06/10/2013 04:54:00 PM,057XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0712,007,16,68,01A,1170956,1866760,2013,08/17/2015 03:03:40 PM,41.789862875,-87.648691077,"(41.789863, -87.648691)"
20917,HW196136,06/11/2013 02:05:00 AM,006XX S SACRAMENTO BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,false,false,1135,011,2,27,01A,1156465,1897134,2013,08/17/2015 03:03:40 PM,41.873517205,-87.701005851,"(41.873517, -87.701006)"
20918,HW314687,06/11/2013 09:58:00 PM,009XX N LONG AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1524,015,37,25,01A,1140137,1905889,2013,08/17/2015 03:03:40 PM,41.897856457,-87.760740384,"(41.897856, -87.76074)"
20919,HW314876,06/12/2013 02:19:00 AM,020XX W 70TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0735,007,17,67,01A,1163989,1857903,2013,08/17/2015 03:03:40 PM,41.765707495,-87.674485899,"(41.765707, -87.674486)"
20920,HW314850,06/12/2013 03:00:00 AM,033XX W 60TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0822,008,16,66,01A,1155057,1864637,2013,08/17/2015 03:03:40 PM,41.784369694,-87.707045163,"(41.78437, -87.707045)"
20921,HW311539,06/12/2013 07:22:00 AM,052XX W QUINCY ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1522,015,29,25,01A,1141355,1898497,2013,08/17/2015 03:03:40 PM,41.877549508,-87.756449257,"(41.87755, -87.756449)"
20922,HW315175,06/12/2013 10:58:00 AM,047XX S TALMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0922,009,12,58,01A,1159497,1873244,2013,08/17/2015 03:03:40 PM,41.807898548,-87.690530276,"(41.807899, -87.69053)"
20923,HW316215,06/13/2013 02:37:00 AM,064XX S NORMAL BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0722,007,20,68,01A,1174060,1862028,2013,08/17/2015 03:03:40 PM,41.776809356,-87.637450077,"(41.776809, -87.63745)"
20924,HW319182,06/14/2013 11:00:00 PM,055XX W QUINCY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,29,25,01A,1139678,1898456,2013,08/17/2015 03:03:40 PM,41.877467764,-87.762607847,"(41.877468, -87.762608)"
20925,HW320604,06/15/2013 10:50:00 PM,025XX S RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1013,010,22,30,01A,1151779,1886839,2013,08/17/2015 03:03:40 PM,41.845359957,-87.718481306,"(41.84536, -87.718481)"
20926,HW320636,06/16/2013 01:37:00 AM,041XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2534,025,30,23,01A,1148254,1910306,2013,08/17/2015 03:03:40 PM,41.909824631,-87.730813206,"(41.909825, -87.730813)"
20927,HW320659,06/16/2013 12:42:00 AM,009XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,false,false,0624,006,8,69,01A,1184068,1852826,2013,08/17/2015 03:03:40 PM,41.751330086,-87.601048653,"(41.75133, -87.601049)"
20928,HW320715,06/16/2013 02:18:00 AM,074XX S PARNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0732,007,17,68,01A,1173836,1855553,2013,08/17/2015 03:03:40 PM,41.759046167,-87.638463019,"(41.759046, -87.638463)"
20929,HW320735,06/16/2013 01:58:00 AM,002XX S KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1115,011,28,26,01A,1148430,1898579,2013,08/17/2015 03:03:40 PM,41.877641093,-87.730469347,"(41.877641, -87.730469)"
20930,HW321783,06/16/2013 08:56:00 PM,091XX S GREENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0413,004,8,47,01A,1185145,1844530,2013,08/17/2015 03:03:40 PM,41.72853976,-87.59736201,"(41.72854, -87.597362)"
20931,HW322038,06/17/2013 01:15:00 PM,011XX N CAMPBELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1211,012,26,24,01A,1159536,1907329,2013,08/17/2015 03:03:40 PM,41.901430555,-87.689449776,"(41.901431, -87.68945)"
20933,HW320694,06/17/2013 10:08:00 AM,031XX S PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1031,010,22,30,01A,1150206,1883573,2013,01/15/2016 11:08:45 AM,41.836428389,-87.72433908,"(41.836428, -87.724339)"
20934,HW328889,06/21/2013 01:32:00 PM,044XX W ADAMS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,011,28,26,01A,1146803,1898643,2013,08/17/2015 03:03:40 PM,41.877847922,-87.736441693,"(41.877848, -87.736442)"
20935,HW329166,06/21/2013 02:39:00 PM,003XX E NORTH WATER ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOTEL,true,false,1834,018,42,8,01A,1178425,1903153,2013,08/17/2015 03:03:40 PM,41.889561428,-87.620196651,"(41.889561, -87.620197)"
20936,HW329449,06/21/2013 07:48:00 PM,029XX N KILPATRICK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,2521,025,31,19,01A,1144541,1919041,2013,08/17/2015 03:03:40 PM,41.93386511,-87.744232931,"(41.933865, -87.744233)"
20937,HW329474,06/21/2013 08:44:00 PM,028XX N SPAULDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1412,014,35,21,01A,1153890,1918729,2013,08/17/2015 03:03:40 PM,41.932827539,-87.709883798,"(41.932828, -87.709884)"
20938,HW275433,06/20/2013 06:20:00 AM,099XX S WALDEN PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,2213,022,19,72,01A,1165995,1838746,2013,08/17/2015 03:03:40 PM,41.71309546,-87.667676345,"(41.713095, -87.667676)"
20939,HW330560,06/22/2013 04:32:00 PM,086XX S KINGSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0423,004,7,46,01A,1194662,1848153,2013,08/17/2015 03:03:40 PM,41.738253005,-87.562380927,"(41.738253, -87.562381)"
20940,HW332302,06/23/2013 10:06:00 PM,015XX E 76TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0411,004,5,43,01A,1187864,1854565,2013,08/17/2015 03:03:40 PM,41.756012564,-87.587083083,"(41.756013, -87.587083)"
20941,HW332417,06/23/2013 11:59:00 PM,033XX S BELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0912,009,12,59,01A,1161900,1882430,2013,08/17/2015 03:03:40 PM,41.833056345,-87.681461048,"(41.833056, -87.681461)"
20942,HW333884,06/24/2013 12:30:00 PM,065XX W ADDISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1632,016,36,17,01A,1131922,1923229,2013,08/17/2015 03:03:40 PM,41.94558603,-87.790510641,"(41.945586, -87.790511)"
20943,HW334016,06/25/2013 06:05:00 AM,073XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0323,003,6,69,01A,1180176,1856537,2013,08/17/2015 03:03:40 PM,41.761603489,-87.615197285,"(41.761603, -87.615197)"
20945,HW335922,06/26/2013 12:22:00 PM,075XX S YATES BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0421,004,7,43,01A,1193510,1855498,2013,08/17/2015 03:03:40 PM,41.758436534,-87.566361635,"(41.758437, -87.566362)"
20946,HW336816,06/26/2013 09:49:00 PM,075XX S UNION AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,17,68,01A,1172938,1854934,2013,08/17/2015 03:03:40 PM,41.757367412,-87.641772372,"(41.757367, -87.641772)"
20947,HW335531,06/27/2013 04:27:00 AM,075XX S MERRILL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0414,004,8,43,01A,1191843,1855433,2013,08/17/2015 03:03:40 PM,41.75829879,-87.572473045,"(41.758299, -87.572473)"
20948,HW338396,06/27/2013 11:07:00 PM,036XX W 64TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0823,008,13,65,01A,1153256,1861928,2013,08/17/2015 03:03:40 PM,41.776971593,-87.71371998,"(41.776972, -87.71372)"
20949,HW338354,06/28/2013 04:06:00 AM,010XX W GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,true,false,0934,009,16,61,01A,1170142,1868342,2013,08/17/2015 03:03:40 PM,41.794221811,-87.651629776,"(41.794222, -87.65163)"
20950,HW338584,06/28/2013 02:35:00 AM,053XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0932,009,16,61,01A,1164261,1869257,2013,08/17/2015 03:03:40 PM,41.796858634,-87.673169423,"(41.796859, -87.673169)"
20951,HW338584,06/28/2013 02:35:00 AM,053XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0932,009,16,61,01A,1164261,1869257,2013,08/17/2015 03:03:40 PM,41.796858634,-87.673169423,"(41.796859, -87.673169)"
